"address","lat","lon","clean_address"
"14024 NE AIRPORT WAY, PORTLAND, OR 97230",45.5613435,-122.5187727,"14024 NE Airport Way, Portland, OR 97230, USA"
"6600 N ST LOUIS AVE, PORTLAND, OR 97203",45.589994,-122.762626,"6600 N Saint Louis Ave, Portland, OR 97203, USA"
"4468 NW YEON, PORTLAND, OR 97210",45.5551207,-122.7315752,"4468 NW Yeon Ave, Portland, OR 97210, USA"
"2131 NW BIRDSDALE AVE, GRESHAM, OR 97030",45.512444,-122.4560276,"2131 NW Birdsdale Ave, Gresham, OR 97030, USA"
"11304 NE MARX, PORTLAND, OR 97220",45.5599766,-122.5461289,"11304 NE Marx St, Portland, OR 97220, USA"
"11040 N LOMBARD, PORTLAND, OR 97203",45.6038221,-122.7730883,"11040 N Lombard St, Portland, OR 97203, USA"
"12402 NE MARX ST BLDG 3, PORTLAND, OR 97230",45.5585037,-122.535776,"12402 NE Marx St BLDG 3, Portland, OR 97230, USA"
"9243 N RIVERGATE BLVD, PORTLAND, OR 97203",45.6184742,-122.772635,"9243 N Rivergate Blvd, Portland, OR 97203, USA"
"534 SW 3RD STE 602, PORTLAND, OR 97204",45.5189753,-122.6747708,"534 SW 3rd Ave #602, Portland, OR 97204, USA"
"3750 NW YEON & 3605 NW, PORTLAND, OR 97210",45.548684,-122.719674,"3750 NW Yeon Ave, Portland, OR 97210, USA"
"4730 N LAGOON, PORTLAND, OR 97217",45.558005,-122.7019796,"4730 N Lagoon Ave, Portland, OR 97217, USA"
"4525 SE 63RD AVE, PORTLAND, OR 97206",45.4897646,-122.5982773,"4525 SE 63rd Ave, Portland, OR 97206, USA"
"750 NE COLUMBIA BLVD, PORTLAND, OR 97211",45.5785061,-122.6577332,"20140715_093026_L10255, 750 NE Columbia Blvd, Portland, OR 97211, USA"
"2300 SE HOGAN RD, GRESHAM, OR 97080",45.4805558,-122.4119167,"2300 SE Hogan Rd, Gresham, OR 97080, USA"
"1321 NE COUCH ST, PORTLAND, OR 97232",45.5238996,-122.6530181,"1321 NE Couch St, Portland, OR 97232, USA"
"2210 NE RIVER SIDE WAY, PORTLAND, OR 97211",45.5812712,-122.6424958,"2210 NE Riverside Way, Portland, OR 97211, USA"
"2139 N KERBY AVE, PORTLAND, OR 97227",45.5384316,-122.6720992,"2139 N Kerby Ave, Portland, OR 97227, USA"
"1940 N JANTZEN AVE, PORTLAND, OR 97217",45.612995,-122.689465,"1940 N Jantzen Ave, Portland, OR 97217, USA"
"2521 NE ELROD, PORTLAND, OR 97211",45.583151,-122.6395803,"2521 NE Elrod Dr, Portland, OR 97211, USA"
"7715 NE 21ST AVE BLDG C, PORTLAND, OR 97211",45.5785684,-122.6446404,"7715 NE 21st Ave BLDG C, Portland, OR 97211, USA"
"6161 NW 61ST AVE, PORTLAND, OR 97210",45.5677488,-122.7474821,"6161 NW 61st Ave, Portland, OR 97210, USA"
"707 SW WASHINGTON ST STE 300, PORTLAND, OR 97205",45.5210556,-122.6791797,"707 SW Washington St #300, Portland, OR 97205, USA"
"2668 NE RIVERSIDE WAY, PORTLAND, OR 97211",45.579946,-122.6386682,"2668 NE Riverside Way, Portland, OR 97211, USA"
"801 NE 21ST, PORTLAND, OR 97232",45.5288466,-122.6450564,"801 NE 21st Ave, Portland, OR 97232, USA"
"5534 NE 122ND, PORTLAND, OR 97230",45.5626966,-122.5315426,"5534 NE 122nd Ave, Portland, OR 97230, USA"
"10747 NE SIMPSON AVE, PORTLAND, OR 97220",45.5656599,-122.5515958,"10747 NE Simpson St, Portland, OR 97220, USA"
"11910 NW ST HELENS RD, PORTLAND, OR 97231",45.6149712,-122.8019748,"11910 NW St Helens Rd, Portland, OR 97231, USA"
"1459 NW SUNDIAL RD, TROUTDALE, OR 97060",45.5527036,-122.4134577,"1459 NW Sundial Rd, Troutdale, OR 97060, USA"
"7561 NE 33RD DR, PORTLAND, OR 97211",45.5792649,-122.6335043,"7561 NE 33rd Dr, Portland, OR 97211, USA"
"2953 NW ST HELENS RD, PORTLAND, OR 97210",45.5438301,-122.7219127,"2953 NW St Helens Rd, Portland, OR 97210, USA"
"2315 SE 82ND AVE, PORTLAND, OR 97215",45.5057585,-122.5791527,"2315 SE 82nd Ave, Portland, OR 97216, USA"
"3600 N INTERSTATE AVE, PORTLAND, OR 97227",45.5482555,-122.6804453,"3600 N Interstate Ave, Portland, OR 97227, USA"
"6445 SE SALMON ST, PORTLAND, OR 97215",45.514101,-122.5997063,"6445 SE Salmon St, Portland, OR 97215, USA"
"2521 SW MURRAY, PORTLAND, OR 97201",45.5193262,-122.7027614,"2521 SW Murray St, Portland, OR 97205, USA"
"4315 SE MCLOUGHLIN BLVD, PORTLAND, OR 97202",45.4919229,-122.6567005,"4315 SE McLoughlin Blvd, Portland, OR 97202, USA"
"5830 NE 112TH AVE, PORTLAND, OR 97220",45.5649066,-122.5462602,"5830 NE 112th Ave, Portland, OR 97220, USA"
"2730 NW 31ST AVE, PORTLAND, OR 97210",45.5415051,-122.7128876,"2730 NW 31st Ave, Portland, OR 97210, USA"
"10244 N VANCOUVER WAY, PORTLAND, OR 97217",45.5964434,-122.668244,"10244 N Vancouver Way, Portland, OR 97217, USA"
"16400 NE AIRPORT WAY, PORTLAND, OR 97230",45.555596,-122.494002,"16400 NE Airport Way, Portland, OR 97230, USA"
"3150 N MISSISSIPPI, PORTLAND, OR 97227",45.5458039,-122.675438,"3150 N Mississippi Ave, Portland, OR 97227, USA"
"8435 NE GLISAN, PORTLAND, OR 97220",45.527072,-122.575521,"8435 NE Glisan St, Portland, OR 97220, USA"
"5000 N WILLAMETTE BLVD, PORTLAND, OR 97203",45.5736143,-122.7283629,"5000 N Willamette Blvd, Portland, OR 97203, USA"
"1221 SW 1ST AVE, PORTLAND, OR 97204",45.5143418,-122.6764881,"1221 SW 1st Ave, Portland, OR 97204, USA"
"802 SE 199TH AVE, PORTLAND, OR 97233",45.5172741,-122.457547,"802 SE 199th Ave, Portland, OR 97233, USA"
"2611 SE 4TH AVE, PORTLAND, OR 97214",45.5038449,-122.6622418,"2611 SE 4th Ave, Portland, OR 97202, USA"
"6704 SE COTTRELL RD, GRESHAM, OR 97080",45.474686,-122.303561,"6704 SE Cottrell Rd, Gresham, OR 97080, USA"
"3427 SE 22ND, PORTLAND, OR 97202",45.4976796,-122.6439216,"3427 SE 22nd Ave, Portland, OR 97202, USA"
"5300 N CHANNEL AVE, PORTLAND, OR 97217",45.562247,-122.7147133,"5300 N Channel Ave, Portland, OR 97217, USA"
"10653 N LOMBARD ST, PORTLAND, OR 97203",45.6041504,-122.7638764,"10653 N Lombard St, Portland, OR 97203, USA"
"6034 NE 60TH AVE, PORTLAND, OR 97218",45.5666093,-122.6005234,"6034 NE 60th Ave, Portland, OR 97218, USA"
"9945 NE 6TH DR, PORTLAND, OR 97211",45.5955937,-122.6629156,"9945 NE 6th Dr, Portland, OR 97211, USA"
"2315 NW 21ST PL, PORTLAND, OR 97210",45.5395044,-122.6961877,"2315 NW 21st Pl, Portland, OR 97210, USA"
"8611 N COLUMBIA BLVD, PORTLAND, OR 97203",45.6045142,-122.74968,"8611 N Columbia Blvd, Portland, OR 97203, USA"
"929 N RUSSELL ST, PORTLAND, OR 97227",45.5411909,-122.6766172,"929 N Russell St, Portland, OR 97227, USA"
"9222 N HARBORGATE ST, PORTLAND, OR 97203",45.6196078,-122.772314,"9222 N Harborgate St, Portland, OR 97203, USA"
"2516 NW 29TH AVE BLDG 8, PORTLAND, OR 97210",45.5408024,-122.7102522,"2516 NW 29th Ave BLDG 8, Portland, OR 97210, USA"
"12730 NE WHITAKER WAY, PORTLAND, OR 97230",45.5605362,-122.5311285,"12730 NE Whitaker Way, Portland, OR 97230, USA"
"4740 SE 25TH AVE, PORTLAND, OR 97202",45.4883114,-122.6400288,"4740 SE 25th Ave, Portland, OR 97202, USA"
"22901 NE SANDY BLVD, FAIRVIEW, OR 97024",45.5436239,-122.4266059,"22901 NE Sandy Blvd, Fairview, OR 97024, USA"
"2625 NW INDUSTRIAL, PORTLAND, OR 97210",45.5423559,-122.7071631,"2625 NW Industrial St, Portland, OR 97210, USA"
"8440 NE HALSEY, PORTLAND, OR 97220",45.5332786,-122.5758308,"8440 NE Halsey St, Portland, OR 97220, USA"
"17401 NE HALSEY, PORTLAND, OR 97230",45.5354849,-122.48313,"17401 NE Halsey St, Portland, OR 97230, USA"
"4400 SE 17TH AVE, PORTLAND, OR 97202",45.4911092,-122.6479943,"4400 SE 17th Ave, Portland, OR 97202, USA"
"9800 SE POWELL BLVD, PORTLAND, OR 97266",45.4956364,-122.5625539,"9800 SE Powell Blvd, Portland, OR 97266, USA"
"2222 NW ELEVEN MILE AVE, GRESHAM, OR 97030",45.5103204,-122.4577391,"2222 NW Eleven Mile Ave, Gresham, OR 97030, USA"
"6763 NE 59TH PL STE 7, PORTLAND, OR 97218",45.5725822,-122.6023857,"6763 NE 59th Pl #7, Portland, OR 97218, USA"
"4332 SE 62ND RD, PORTLAND, OR 97206",45.491106,-122.59916,"4332 SE 62nd Ave, Portland, OR 97206, USA"
"16200 SW 72ND AVE, PORTLAND, OR 97224",45.4033219,-122.7477214,"16200 SW 72nd Ave, Tigard, OR 97224, USA"
"4466 NW YEON, PORTLAND, OR 97210",45.5548451,-122.731976,"4466 NW Yeon Ave, Portland, OR 97210, USA"
"6211 N ENSIGN ST, PORTLAND, OR 97217",45.569114,-122.717104,"6211 N Ensign St, Portland, OR 97217, USA"
"999 NW FRONTAGE RD, TROUTDALE, OR 97060",45.5479019,-122.3967698,"999 NW Frontage Rd, Troutdale, OR 97060, USA"
"2405 NE 244TH, WOOD VILLAGE, OR 97060",45.5401549,-122.4142405,"2405 NE 244th Ave, Wood Village, OR 97060, USA"
"9000 NE MARX DR, PORTLAND, OR 97220",45.5662686,-122.5710957,"9000 NE Marx Dr, Portland, OR 97220, USA"
"5838 NE COLUMBIA, PORTLAND, OR 97218",45.5685353,-122.6029875,"5838 NE Columbia Blvd, Portland, OR 97218, USA"
"9901 HURST AVE, PORTLAND, OR 97217",45.594116,-122.7091708,"9901 N Hurst Ave, Portland, OR 97203, USA"
"6712 N CUTTER CIR, PORTLAND, OR 97217",45.570752,-122.70246,"6712 N Cutter Cir, Portland, OR 97217, USA"
"2575 NW GRAHAM CIR, TROUTDALE, OR 97060",45.552964,-122.411855,"2575 NW Graham Cir, Troutdale, OR 97060, USA"
"3101 SW SAM JACKSON PK RD, PORTLAND, OR 97239",45.501127,-122.6843104,"3101 SW Sam Jackson Park Rd, Portland, OR 97239, USA"
"2800 NW NELA AVE, PORTLAND, OR 97210",45.5431067,-122.7084116,"2800 NW Nela St, Portland, OR 97210, USA"
"8100 NE 14TH PL, PORTLAND, OR 97211",45.5811338,-122.650172,"8100 NE 14th Pl, Portland, OR 97211, USA"
"2123 SE HOGAN RD, GRESHAM, OR 97080",45.4836356,-122.4148561,"2123 SE Hogan Rd, Gresham, OR 97080, USA"
"1 N CENTER COURT DR STE 200, PORTLAND, OR 97227",45.5314969,-122.6667829,"1 N Center Ct St #200, Portland, OR 97227, USA"
"65 SE WASHINGTON ST, PORTLAND, OR 97214",45.5189855,-122.6653448,"65 SE Washington St, Portland, OR 97214, USA"
"4701 SE 24TH AVE, PORTLAND, OR 97202",45.4881531,-122.6424466,"4701 SE 24th Ave, Portland, OR 97202, USA"
"6620 N RICHMOND ST, PORTLAND, OR 97203",45.5839432,-122.7537737,"6620 N Richmond Ave, Portland, OR 97203, USA"
"909 N COLUMBIA BLVD STE C, PORTLAND, OR 97217",45.5860849,-122.6780698,"909 N Columbia Blvd STE C, Portland, OR 97217, USA"
"7543 N UPLAND DR, PORTLAND, OR 97203",45.5992671,-122.7377622,"7543 N Upland Dr, Portland, OR 97203, USA"
"2705 NE ARGYLE ST, PORTLAND, OR 97211",45.5768509,-122.637542,"2705 NE Argyle St, Portland, OR 97211, USA"
"18321 SE GIESE RD, GRESHAM, OR 97030",45.4730934,-122.473824,"18321 SE Giese Rd, Gresham, OR 97080, USA"
"463 PERIMETER WAY DOOR 7, TROUTDALE, OR 97060",45.5518144,-122.3915393,"463 NW Perimeter Way, Troutdale, OR 97060, USA"
"7900 NW ST. HELENS RD, PORTLAND, OR 97210",45.5795888,-122.7624561,"7900 NW St Helens Rd, Portland, OR 97210, USA"
"2530 N MARINE DR BLDG C, PORTLAND, OR 97217",45.6082944,-122.6934765,"2530 N Marine Dr BLDG C, Portland, OR 97217, USA"
"6400 SE 101ST AVE, PORTLAND, OR 97266",45.4726472,-122.5603459,"6400 SE 101st Ave, Portland, OR 97266, USA"
"23365 NE HALSEY ST, WOOD VILLAGE, OR 97294",45.538274,-122.423073,"23365 NE Halsey St, Wood Village, OR 97060, USA"
"21414 NE SANDY BLVD, FAIRVIEW, OR 97024",45.5415858,-122.4413559,"21414 NE Sandy Blvd, Fairview, OR 97024, USA"
"13940 N RIVERGATE BLVD, PORTLAND, OR 97203",45.622193,-122.777615,"13940 N Rivergate Blvd, Portland, OR 97203, USA"
"7780 NE AIR CARGO RD, PORTLAND, OR 97218",45.5840871,-122.5821,"7780 NE Air Cargo Rd, Portland, OR 97218, USA"
"12773 NE WHITAKER WAY, PORTLAND, OR 97230",45.5607178,-122.5310897,"12773 NE Whitaker Way, Portland, OR 97230, USA"
"17383 NE SACRAMENTO ST, PORTLAND, OR 97230",45.5412706,-122.4829285,"17383 NE Sacramento St, Portland, OR 97230, USA"
"4152 NE 185TH DR, GRESHAM, OR 97230",45.5530779,-122.472098,"4152 NE 185th Dr, Portland, OR 97230, USA"
"2233 NE 244TH AVE, WOOD VILLAGE, OR 97060",45.5396001,-122.4136205,"2233 NE 244th Ave, Wood Village, OR 97060, USA"
"2455 NW 29TH AVE, PORTLAND, OR 97210",45.5400237,-122.7114813,"2455 NW 29th Ave, Portland, OR 97210, USA"
"4825 N BASIN AVE, PORTLAND, OR 97217",45.5579074,-122.7006931,"4825 N Basin Ave, Portland, OR 97217, USA"
"17905 NE SANDY BLVD, GRESHAM, OR 97230",45.5466117,-122.4795184,"17905 NE Sandy Blvd, Portland, OR 97230, USA"
"18456 NE WILKES RD, PORTLAND, OR 97230",45.540224,-122.4726233,"18456 NE Wilkes Rd, Portland, OR 97230, USA"
"234 NE 12TH AVE, PORTLAND, OR 97232",45.5249579,-122.653497,"234 NE 12th Ave, Portland, OR 97232, USA"
"6440 NE 82ND AVE, PORTLAND, OR 97208",45.5693205,-122.5763426,"6440 NE 82nd Ave, Portland, OR 97220, USA"
"3900 NE BRYANT ST, PORTLAND, OR 97211",45.5734515,-122.6230362,"3900 NE Bryant St, Portland, OR 97211, USA"
"8914 NE ALDERWOOD RD, PORTLAND, OR 97220",45.570323,-122.572832,"8914 NE Alderwood Rd, Portland, OR 97220, USA"
"1439 SE 122ND AVE, PORTLAND, OR 97233",45.5128104,-122.5381468,"1439 SE 122nd Ave, Portland, OR 97233, USA"
"4110 NW ST HELENS RD, PORTLAND, OR 97210",45.5525663,-122.7295345,"4110 NW St Helens Rd, Portland, OR 97210, USA"
"2630B SE 39TH LOOP, HILLSBORO, OR 97123",45.5001478,-122.9426644,"2630 SE 39th Loop, Hillsboro, OR 97123, USA"
"23225 NW EVERGREEN PKWY, HILLSBORO, OR 97124",45.5529483,-122.9144268,"23225 NW Evergreen Pkwy, Hillsboro, OR 97124, USA"
"45296 SW RITCHEY RD, FOREST GROVE, OR 97116",45.5139423,-123.1447361,"45296 SW Ritchey Rd, Forest Grove, OR 97116, USA"
"9100 SW GEMINI, BEAVERTON, OR 97008",45.4539085,-122.7910155,"9100 SW Gemini Dr, Beaverton, OR 97008, USA"
"9000 SW DURHAM RD, TIGARD, OR 97224",45.4032698,-122.7690493,"9000 SW Durham Rd, Tigard, OR 97224, USA"
"2501 229TH AVE NW, HILLSBORO, OR 97124",45.5470464,-122.9138953,"Bldg D1b, 2501 Northwest 229th Avenue, Hillsboro, OR 97124, USA"
"26020 NW EVERGREEN, HILLSBORO, OR 97124",45.550223,-122.947596,"26020 NW Evergreen Rd, Hillsboro, OR 97124, USA"
"1416 NW JACKSON ST, HILLSBORO, OR 97124",45.527494,-123.005554,"1416 NW Jackson St, Hillsboro, OR 97124, USA"
"19185 SW 90TH, TUALATIN, OR 97062",45.3815118,-122.7731965,"19185 SW 90th Ave, Tualatin, OR 97062, USA"
"26045 SW GRAHAMS FERRY RD, SHERWOOD, OR 97140",45.3316129,-122.792744,"26045 SW Grahams Ferry Rd, Sherwood, OR 97140, USA"
"1040 NE 25TH, HILLSBORO, OR 97214",45.5322854,-122.9564514,"1040 NE 25th Ave, Hillsboro, OR 97124, USA"
"9908 SW TIGARD ST, TIGARD, OR 97223",45.4333444,-122.7786603,"9908 SW Tigard St, Portland, OR 97223, USA"
"13600 SW KARL BRAUN DR, BEAVERTON, OR 97077",45.4986323,-122.8173654,"13600 SW Karl Braun Dr, Beaverton, OR 97005, USA"
"16130 SW MERLO RD, BEAVERTON, OR 97006",45.5036204,-122.8443131,"16130 SW Merlo Rd, Beaverton, OR 97006, USA"
"23050 SW 82ND AVE, TUALATIN, OR 97062",45.3531561,-122.7622836,"23050 SW 82nd Ave, Tualatin, OR 97062, USA"
"3500 SW 78TH, PORTLAND, OR 97225",45.4948317,-122.7571821,"3500 SW 78th Ave, Portland, OR 97225, USA"
"18300 NW PARKVIEW BLVD, PORTLAND, OR 97229",45.5449488,-122.8665305,"18300 NW Park View Blvd, Portland, OR 97229, USA"
"28335 NW EVERGREEN RD, HILLSBORO, OR 97124",45.551805,-122.9683301,"28335 NW Evergreen Rd, Hillsboro, OR 97124, USA"
"9145 SW TUALATIN RD, TUALATIN, OR 97062",45.3873813,-122.7706869,"9145 SW Tualatin Rd, Tualatin, OR 97062, USA"
"5900 SW SCHOLLS FERRY RD, PORTLAND, OR 97225",45.4773299,-122.7627079,"5900 SW Scholls Ferry Rd, Portland, OR 97225, USA"
"23176 NW BENNETT ST, HILLSBORO, OR 97124",45.5539774,-122.9152156,"23176 NE Bennett St, Hillsboro, OR 97124, USA"
"14380 NW SCIENCE PARK DR, PORTLAND, OR 97229",45.529236,-122.8268235,"14380 NW Science Park Dr, Portland, OR 97229, USA"
"15707 SW WALKER RD, BEAVERTON, OR 97006",45.5188477,-122.8384363,"15707 SW Walker Rd, Beaverton, OR 97006, USA"
"13955 SW TERMAN DR, BEAVERTON, OR 97077",45.4968191,-122.8186416,"13955 SW Terman Rd, Beaverton, OR 97005, USA"
"7300 SW SCHOLLS FERRY RD, BEAVERTON, OR 97008",45.4671325,-122.7759696,"7300 SW Scholls Ferry Rd, Beaverton, OR 97008, USA"
"13900 SW KARL BRAUN DR, BEAVERTON, OR 97007",45.4993891,-122.8198076,"13900 SW Karl Braun Dr, Beaverton, OR 97005, USA"
"13700 SW KARL BRAUN DR, BEAVERTON, OR 97005",45.4988964,-122.8183327,"13700 SW Karl Braun Dr, Beaverton, OR 97005, USA"
"9735 SW TUALATIN SHRWD RD, TUALATIN, OR 97062",45.3791513,-122.7771244,"9735 SW Tualatin-Sherwood Rd, Tualatin, OR 97062, USA"
"19300 SW TETON AVE, TUALATIN, OR 97062",45.3804014,-122.7822499,"19300 SW Teton Ave, Tualatin, OR 97062, USA"
"505 NW 185TH AVE, BEAVERTON, OR 97006",45.5228705,-122.8745903,"Bldg 637, 505 NW 185th Ave, Beaverton, OR 97006, USA"
"953 SE MAPLE ST, HILLSBORO, OR 97123",45.5150876,-122.9745341,"953 SE Maple St, Hillsboro, OR 97123, USA"
"36260 SW TONGUE LN, CORNELIUS, OR 97113",45.4835561,-123.0507186,"36260 SW Tongue Ln, Cornelius, OR 97113, USA"
"6000 SW MINTER BRIDGE RD, HILLSBORO, OR 97123",45.4762412,-122.9817588,"6000 SW Minter Bridge Rd, Hillsboro, OR 97123, USA"
"16060 SW KING CHARLES, PORTLAND, OR 97224",45.4029541,-122.8019744,"16060 SW King Charles Ave, King City, OR 97224, USA"
"4123 NW RICKEY TERR, HILLSBORO, OR 97124",45.5470114,-122.8951466,"4123 NW Rickey Terrace, Hillsboro, OR 97124, USA"
"11555 SW LEVETON DR, TUALATIN, OR 97062",45.3873265,-122.798144,"11555 SW Leveton Dr, Tualatin, OR 97062, USA"
"13019 SW HERMAN RD, TUALATIN, OR 97062",45.3756679,-122.8115684,"13019 SW Herman Rd, Tualatin, OR 97062, USA"
"10725 SW TUALATIN SHRWD RD, TUALATIN, OR 97062",45.3770366,-122.7874783,"10725 SW Tualatin-Sherwood Rd, Tualatin, OR 97062, USA"
"7333 SW BONITA RD, PORTLAND, OR 97224",45.4158814,-122.7512697,"7333 SW Bonita Rd, Tigard, OR 97224, USA"
"10500 SW MANHASSET DR, TUALATIN, OR 97062",45.3783899,-122.7864591,"10500 SW Manhasset Dr, Tualatin, OR 97062, USA"
"699 SW WOOD ST, HILLSBORO, OR 97123",45.513095,-122.9981536,"699 SW Wood St, Hillsboro, OR 97123, USA"
"19550 SW 97TH AVE, TUALATIN, OR 97062",45.3787274,-122.7778978,"19550 SW 97th Ave, Tualatin, OR 97062, USA"
"9500 SW INGLEWOOD, BEAVERTON, OR 97225",45.503532,-122.7745759,"9500 SW Inglewood St, Portland, OR 97225, USA"
"11285 SW CENTER ST, BEAVERTON, OR 97005",45.4940056,-122.7930151,"11285 SW Center St, Beaverton, OR 97005, USA"
"12000 SW TONQUIN RD, SHERWOOD, OR 97140",45.3475911,-122.7986956,"12000 SW Tonquin Rd, Sherwood, OR 97140, USA"
"8900 SW BURNHAM ST STE E105, TIGARD, OR 97223",45.4265646,-122.7693403,"8900 SW Burnham St E105, Tigard, OR 97223, USA"
"23035 NW JACOBSON DR, HILLSBORO, OR 97124",45.567135,-122.912176,"23035 NE Jacobson St, Hillsboro, OR 97124, USA"
"19480 SW 118TH, TUALATIN, OR 97062",45.3787111,-122.7982286,"19480 SW 118th Ave, Tualatin, OR 97062, USA"
"7330 SW LANDMARK LN, PORTLAND, OR 97224",45.4186929,-122.7499268,"7330 SW Landmark Ln, Tigard, OR 97224, USA"
"9600 SW ALLEN BLVD, BEAVERTON, OR 97005",45.4724138,-122.7753091,"9600 SW Allen Blvd, Beaverton, OR 97005, USA"
"10065 SW COMMERCE CIR, WILSONVILLE, OR 97070",45.3350013,-122.7782999,"10065 SW Commerce Cir, Wilsonville, OR 97070, USA"
"9900 SW HERMAN RD, TUALATIN, OR 97062",45.383301,-122.779456,"9900 SW Herman Rd, Tualatin, OR 97062, USA"
"7257 SW KABLE LN, PORTLAND, OR 97224",45.4091424,-122.7500059,"7257 SW Kable Ln, Tigard, OR 97224, USA"
"2787 SW 75TH, HILLSBORO, OR 97123",45.5000529,-122.9051158,"2787 SE 75th Ave, Hillsboro, OR 97123, USA"
"19405 SW 125TH CT, TUALATIN, OR 97062",45.3793175,-122.8075218,"19405 SW 125th Ct, Tualatin, OR 97062, USA"
"6700 SW 110TH CT, BEAVERTON, OR 97005",45.471868,-122.7883345,"6700 SW 110th Ave, Beaverton, OR 97008, USA"
"10295 SW RIDDER RD, WILSONVILLE, OR 97070",45.3329422,-122.7820024,"10295 SW Ridder Rd, Wilsonville, OR 97070, USA"
"10054 SW ARCTIC DR, BEAVERTON, OR 97005",45.4746614,-122.7790535,"10054 SW Arctic Dr, Beaverton, OR 97005, USA"
"13900 NW SCIENCE PARK DR, PORTLAND, OR 97229",45.5252466,-122.8201819,"Building 1, 13900 NW Science Park Dr, Portland, OR 97229, USA"
"20525 CIPOLE RD, SHERWOOD, OR 97140",45.3713051,-122.8104856,"20525 SW Cipole Rd, Sherwood, OR 97140, USA"
"13725 SW MILLIKAN WAY, BEAVERTON, OR 97005",45.4927083,-122.8180273,"13725 SW Millikan Way, Beaverton, OR 97005, USA"
"5800 SW WESTERN, BEAVERTON, OR 97005",45.4772563,-122.7826343,"5800 SW Western Ave, Beaverton, OR 97005, USA"
"3707 24TH AVE, FOREST GROVE, OR 97116",45.5255525,-123.08169,"3707 24th Ave, Forest Grove, OR 97116, USA"
"10750 SW 5TH, BEAVERTON, OR 97005",45.4828959,-122.78698,"10750 SW 5th St, Beaverton, OR 97005, USA"
"401 N 26TH AVE, CORNELIUS, OR 97113",45.523367,-123.041079,"401 N 26th Ave, Cornelius, OR 97113, USA"
"24130 SW GRAHAMS FERRY RD, SHERWOOD, OR 97140",45.345842,-122.782601,"24130 SW Grahams Ferry Rd, Sherwood, OR 97140, USA"
"10450 SW TUALATIN SHRWD RD, TUALATIN, OR 97062",45.3764063,-122.7844703,"10450 SW Tualatin-Sherwood Rd, Tualatin, OR 97062, USA"
"28159 SW RAYNARD RD, HILLSBORO, OR 97123",45.413289,-122.967428,"28159 SW Raynard Rd, Hillsboro, OR 97123, USA"
"24700 SW TILE FLAT RD, HILLSBORO, OR 97123",45.441407,-122.934167,"24700 SW Tile Flat Rd, Hillsboro, OR 97123, USA"
"9775 SW COMMERCE CIR STE C-6, WILSONVILLE, OR 97070",45.3386574,-122.7773932,"9775 SW Commerce Cir STE C-6, Wilsonville, OR 97070, USA"
"1800 SW MERLO, BEAVERTON, OR 97006",45.5071779,-122.8473706,"1800 SW Merlo Dr, Beaverton, OR 97006, USA"
"11200 SW LEVETON DR, TUALATIN, OR 97062",45.3848053,-122.7917496,"11200 SW Leveton Dr, Tualatin, OR 97062, USA"
"7400 SW LANDMARK LN, PORTLAND, OR 97224",45.4182287,-122.7531562,"7400 SW Landmark Ln, Tigard, OR 97223, USA"
"3695 SW 185TH AVE, ALOHA, OR 97078",45.4930771,-122.8675376,"3695 SW 185th Ave, Aloha, OR 97007, USA"
"1811 18TH AVE, FOREST GROVE, OR 97116",45.5174314,-123.115087,"1811 18th Ave, Forest Grove, OR 97116, USA"
"10680 NW 289TH PL, NORTH PLAINS, OR 97133",45.5976343,-122.973462,"10680 NW 289th Ave, North Plains, OR 97133, USA"
"6795 SW 111TH AVE, BEAVERTON, OR 97008",45.4709652,-122.7911365,"6795 SW 111th Ave, Beaverton, OR 97008, USA"
"2213 SW 153RD DR, BEAVERTON, OR 97006",45.502956,-122.8365491,"2213 SW 153rd Dr, Beaverton, OR 97006, USA"
"7920 SW HUNZIKER ST, TIGARD, OR 97223",45.4272011,-122.7592417,"7920 SW Hunziker St, Tigard, OR 97223, USA"
"24499 SW GRAHAMS FERRY RD, WILSONVILLE, OR 97070",45.3435255,-122.7925946,"24499 SW Grahams Ferry Rd, Wilsonville, OR 97070, USA"
"4735 CORNELIUS PASS RD, HILLSBORO, OR 97124",45.5663798,-122.8940068,"4735 NW Cornelius Pass Rd, Hillsboro, OR 97124, USA"
"9814 SW TIGARD ST, TIGARD, OR 97223",45.4331577,-122.7781407,"9814 SW Tigard St, Portland, OR 97223, USA"
"13662 NW COMMERCE ST, BANKS, OR 97106",45.6189446,-123.1121136,"NE Commerce St, Banks, OR 97106, USA"
"4475 SW FERNHILL RD, FOREST GROVE, OR 97116",45.48785,-123.095864,"4475 SW Fern Hill Rd, Forest Grove, OR 97116, USA"
"15930 SW TUALATIN SHRWD RD, SHERWOOD, OR 97140",45.3677235,-122.8397093,"15930 SW Tualatin-Sherwood Rd, Sherwood, OR 97140, USA"
"2025 SW MERLO CT, BEAVERTON, OR 97006",45.504928,-122.8472372,"2025 SW Merlo Ct, Beaverton, OR 97006, USA"
"4600 NW BROOKWOOD PKWY, HILLSBORO, OR 97124",45.5535243,-122.9248397,"4600 NW Brookwood Pkwy, Hillsboro, OR 97124, USA"
"19855 SW 124TH AVE, TUALATIN, OR 97062",45.3768089,-122.806386,"19855 SW 124th Ave, Tualatin, OR 97062, USA"
"12345 SW MYSLONY ST, TUALATIN, OR 97062",45.376505,-122.80493,"12345 SW Myslony St, Tualatin, OR 97062, USA"
